Date,GLD,SP_open,DJ_open,EG_open,OF_Open,OS_Open,SF_Open,USB_Open,PLT_Open,PLD_Open,USDI_Open,GDX_Open,USO_Open
21-03-2017,117.769997,237.470001,20956.33008,15.45,51.7,47.93,40750,2.466,972.9,783,100.175,23.049999,10.3
22-03-2017,118.870003,233.770004,20640.41992,15.85,50.86,48.19,41310,2.414,972.6,784,99.5,23.42,10.02
23-03-2017,119.150002,234.279999,20645.07031,15.8,50.83,48.17,41170,2.409,962.4,788.05,99.585,23.360001,10.04
24-03-2017,118.5,234.380005,20674.44922,15.7,50.64,47.7,41302,2.418,962.9,806.65,99.57,22.950001,10.05
27-03-2017,119.93,231.929993,20488.34961,15.95,51.03,48.14,41650,2.382,973.65,806.9,99.335,23.440001,9.93
28-03-2017,119.739998,233.270004,20542.14063,16.35,50.77,47.91,42036,2.382,970.7,789,99.055,23.35,10.11
29-03-2017,119.220001,234.990005,20675.75,16.549999,51.43,48.51,42190,2.425,956.9,793.95,99.56,22.74,10.18
30-03-2017,118.769997,235.470001,20662.78906,17.4,52.39,49.64,42302,2.385,959.3,788.35,99.85,22.73,10.47
31-03-2017,118.610001,235.899994,20700.33984,17.5,52.83,50.38,42040,2.414,952.15,794.2,100.34,22.65,10.52
03-04-2017,118.690002,235.800003,20665.16992,17.049999,53.62,50.72,42310,2.396,956.95,798.2,100.405,22.84,10.62
04-04-2017,119.589996,235,20634.93945,17.200001,53.18,50.29,42470,2.326,962.6,806.45,100.34,23.34,10.63
05-04-2017,118.620003,236.259995,20745.06055,17.1,54.22,51.21,42500,2.361,962.95,803,100.415,23.17,10.84
06-04-2017,119.220001,234.940002,20653.76953,17.200001,54.13,50.83,42331,2.332,965.3,810,100.37,23.4,10.82
07-04-2017,120.300003,235.149994,20647.81055,17.65,54.88,51.76,42340,2.348,960.05,802.5,100.645,23.91,10.89
10-04-2017,119.040001,235.360001,20668.2207,17.25,55.19,52.34,41357,2.384,956.1,799,101.12,23.379999,11.07
11-04-2017,120.330002,234.899994,20644.32031,17.65,56.08,53.16,41460,2.353,945.7,789,100.9,23.99,11.13
12-04-2017,121.379997,234.740005,20637.94922,17.75,56.28,53.48,42308,2.3,971.8,805.35,100.595,24.360001,11.24
13-04-2017,122.540001,233.639999,20561.68945,18.15,55.66,52.87,42301,2.248,976.15,800.65,100.03,24.620001,11.18
17-04-2017,122.550003,233.110001,20484.75,18.6,55.55,52.99,42750,2.2,984.55,795.6,100.405,24.559999,11.13
18-04-2017,122.43,233.720001,20561.39063,18.200001,55.39,52.82,42300,2.255,983.65,787.85,100.24,24.379999,11
19-04-2017,122.25,234.520004,20503.51953,18.299999,54.78,52.92,42000,2.182,980.1,771.9,99.455,24.030001,11.03
20-04-2017,121.82,234.149994,20406.67969,17.950001,53.09,50.63,41801,2.207,969.95,776.6,99.7,23.48,10.58
21-04-2017,122.139999,235.25,20578.09961,17.950001,53,50.73,41440,2.243,979.4,801.95,99.75,23.67,10.55
24-04-2017,120.769997,237.179993,20723.58984,17.4,52.11,49.7,41083,2.314,972.7,792.6,99.18,23.139999,10.29
25-04-2017,120.529999,237.910004,20915.50977,17.450001,51.6,49.24,41045,2.27,966.7,794.2,98.965,22.91,10.25
26-04-2017,120.209999,238.509995,21009.94922,16.799999,51.81,49.39,40317,2.334,956.75,798.1,98.725,22.190001,10.24
27-04-2017,120.419998,238.770004,20991.11914,17.4,51.57,49.26,40047,2.313,952,808.6,98.855,22.27,10.13
28-04-2017,120.339996,238.899994,20987.39063,16.75,51.58,49.33,39720,2.295,948.35,814.25,99.07,21.98,10.29
01-05-2017,120.209999,238.679993,20962.73047,18.1,51.88,49.19,39170,2.282,950.55,826.45,98.93,22.030001,10.19
02-05-2017,119.300003,238.839996,20941.18945,17.1,51.39,48.82,38808,2.32,934.75,814.75,98.93,21.620001,10.17
03-05-2017,119.18,238.770004,20915,17.25,50.99,48.16,38744,2.293,928.7,817.3,98.77,21.709999,9.96
04-05-2017,116.809998,238.830002,20987.83008,17.15,50.59,47.63,38211,2.325,898.9,795.5,99.23,21.18,9.75
05-05-2017,116.860001,239.190002,20929.03906,16.65,48.45,45.55,37900,2.343,904.6,801.8,98.63,21.17,9.47
08-05-2017,117.029999,239.75,20991.25977,17.1,49.27,46.36,38099,2.361,924.25,812.4,98.37,21.58,9.65
09-05-2017,116.18,239.960007,21022.2793,17.6,49.44,46.55,38157,2.389,919.5,806.55,99.02,21.34,9.64
10-05-2017,116.419998,239.389999,20958.49023,18,48.95,46.23,37989,2.39,907.25,795.75,99.34,21.83,9.7
11-05-2017,116.209999,239.350006,20925.7207,18,50.28,47.43,37957,2.4,910.6,793,99.565,22.040001,9.99
12-05-2017,117.07,239.089996,20893.18945,18.549999,50.76,47.86,38093,2.389,919,801,99.53,22.709999,9.97
15-05-2017,117.519997,239.470001,20923.63086,17.799999,50.89,47.89,38231,2.326,924.05,804.1,99.06,23.129999,10.27
16-05-2017,117.449997,240.639999,20984.48047,17,51.88,48.86,38621,2.34,932.15,794.7,98.76,22.870001,10.22
17-05-2017,119.360001,240.080002,20846.16992,17.25,51.2,48.25,38909,2.298,944.1,794.6,97.99,23.459999,10.19
18-05-2017,119.769997,235.729996,20579.65039,16.450001,52.19,49.02,39159,2.236,948,781.3,97.41,23.110001,10.13
19-05-2017,119.389999,237.330002,20698.2793,16.9,52.57,49.41,38820,2.231,934.05,759.55,97.715,22.969999,10.4
22-05-2017,119.629997,238.899994,20867.76953,17.4,53.85,50.6,39177,2.245,942.1,758.35,97.03,23.07,10.55
23-05-2017,120.129997,239.949997,20908.66992,17.65,53.87,51.07,39911,2.234,949.7,766.9,96.83,23.26,10.58
24-05-2017,119.07,240.320007,20949.21094,16.9,54.14,51.47,39740,2.283,944.45,771.75,97.32,22.57,10.62
25-05-2017,119.519997,241.199997,21062.96094,17.15,54.15,51.3,39878,2.257,950.45,764,96.9,22.719999,10.5
26-05-2017,120.489998,241.539993,21070.15039,17.4,51.38,48.8,39854,2.255,949.4,769.25,97.15,23.01,10.14
30-05-2017,120.239998,241.339996,21045.49023,16.200001,52.25,49.97,40380,2.245,956.4,788.5,97.615,22.65,10.17
31-05-2017,120.309998,241.839996,21048.46094,15.95,51.92,49.67,40105,2.22,940.9,802.95,97.355,22.68,9.99
01-06-2017,120.169998,241.970001,21030.55078,15.15,51.17,48.69,40016,2.213,949.8,817.25,96.955,22.5,10.01
02-06-2017,121.309998,243.419998,21142.08984,15.75,50.23,48.14,39440,2.217,932.2,823.2,97.165,22.940001,9.83
05-06-2017,121.910004,243.970001,21195.0293,15.2,49.87,47.72,40357,2.161,952.15,839.35,96.67,22.83,9.72
06-06-2017,123.089996,243.339996,21145.48047,15.45,49.57,47.43,40452,2.18,954.75,839.1,96.75,23.1,9.74
07-06-2017,122.790001,243.600006,21171.57031,15.85,49.97,48,40790,2.154,962.3,848,96.565,23.57,9.84
08-06-2017,122.07,243.770004,21169.75977,15.35,48.26,45.89,40451,2.185,945.85,826.95,96.695,23.4,9.4
09-06-2017,120.459999,244.089996,21208.96094,14.2,47.79,45.77,39920,2.174,940.35,848.3,97.26,22.84,9.44
12-06-2017,120.330002,243.130005,21259.94922,14.5,48.06,45.83,39551,2.213,938.95,858.9,97.235,22.75,9.61
13-06-2017,119.949997,243.979996,21256.83008,13.75,48.32,46.05,39066,2.218,944.4,873.6,97.17,22.610001,9.51
14-06-2017,121.510002,244.860001,21342.71094,14.35,48.18,45.96,38895,2.211,928.45,858.9,97.005,23.379999,9.54
15-06-2017,119.220001,242.679993,21291.68945,13.15,46.8,44.72,39150,2.125,938.15,857.75,96.91,22,9.22
16-06-2017,119.349998,242.770004,21335.92969,13.35,46.82,44.31,38708,2.167,922.55,862.85,97.48,22.059999,9.26
19-06-2017,118.739998,243.589996,21444.75,13.45,47.21,44.78,38423,2.158,927.05,863.6,97.115,21.93,9.27
20-06-2017,118.419998,244.25,21521.25,13.95,46.96,44.11,38177,2.195,924.7,856,97.28,21.959999,8.93
21-06-2017,118.150002,243.460007,21466.39063,13.8,45.89,43.41,38201,2.164,924.3,865.15,97.385,21.82,8.97
22-06-2017,119.129997,242.960007,21407.98047,14.1,44.81,42.61,38100,2.162,928.85,881.65,97.225,22.360001,8.8
23-06-2017,119.650002,242.910004,21380.91992,14.15,45.28,42.86,38320,2.151,926.85,880.05,97.255,22.68,8.8
26-06-2017,118.290001,243.899994,21434.67969,14.3,45.63,43.19,38130,2.144,931.15,852.95,96.94,22.440001,8.88
27-06-2017,118.870003,243.039993,21411.18945,14.55,45.85,43.5,38210,2.142,918.95,865.2,97.12,22.76,8.99
28-06-2017,119.059998,242.5,21372.35938,13.65,46.25,43.73,38515,2.2,921.15,855.85,96.175,22.370001,9.1
29-06-2017,117.970001,243.660004,21487.38086,13.1,47.39,44.92,38878,2.226,922.6,855.2,95.77,22.16,9.27
30-06-2017,118.080002,242.279999,21348.59961,12.7,47.46,44.91,38600,2.268,923.7,847.05,95.31,21.879999,9.32
03-07-2017,116.540001,242.880005,21392.30078,13,48.95,46.3,38356,2.314,929.45,839.35,95.405,21.67,9.55
05-07-2017,115.910004,242.630005,21492.83008,13.05,49.67,47.07,37367,2.336,916.95,843.2,95.905,21.450001,9.56
06-07-2017,116.580002,241.889999,21423.92969,12.8,48.28,45.67,37428,2.332,911.15,836.5,96.005,21.68,9.44
07-07-2017,115.779999,241.210007,21354.66016,12.65,47.76,45.39,37440,2.371,909.6,832.8,95.585,21.35,9.19
10-07-2017,115.019997,242.110001,21381.23047,12.2,46.84,44.37,36226,2.387,909.7,835.35,95.795,21.030001,9.04
11-07-2017,115.260002,242.369995,21410.16992,12.1,46.99,44.62,36328,2.38,902.6,839,95.83,21.52,9.11
12-07-2017,116.209999,243.300003,21467.92969,12.2,48.21,45.8,36933,2.359,904.55,848.25,95.42,21.940001,9.46
13-07-2017,116.040001,244.020004,21537.18945,12.2,47.7,45.47,37055,2.321,917.8,861.7,95.53,21.77,9.39
14-07-2017,117.040001,244.419998,21532.76953,12.35,48.37,46.14,36450,2.352,906.95,854.55,95.55,21.959999,9.53
17-07-2017,117.419998,245.470001,21633.9707,12.1,49.14,46.72,37198,2.328,925.55,857,94.885,22.040001,9.54
18-07-2017,117.989998,245.059998,21589.93945,12.4,48.4,46.07,37492,2.312,925.05,864.05,94.95,22.23,9.6
19-07-2017,118.18,246.020004,21569.25,12.35,48.7,46.38,37613,2.268,930,864.5,94.475,22.15,9.57
20-07-2017,117.919998,247.279999,21641.53906,12.35,49.65,47.09,37665,2.268,923.6,857.5,94.56,22.15,9.77
21-07-2017,119,246.440002,21591.7207,12.85,49.33,46.92,37777,2.266,928.8,845.65,94.115,22.5,9.56
24-07-2017,119.519997,246.789993,21577.7793,12.5,47.96,45.65,38150,2.23,938.3,843.95,93.785,22.469999,9.47
25-07-2017,118.989998,247.679993,21638.56055,12.2,48.64,46.52,38085,2.259,931.7,850.35,93.85,22.1,9.69
26-07-2017,118.57,247.75,21690.38086,12.1,50.63,48.55,38017,2.335,926.45,857.2,93.955,22.15,9.9
27-07-2017,120.099998,247.960007,21717.41992,12.4,50.86,48.73,38398,2.284,931.3,867.25,93.325,22.98,10.03
28-07-2017,120.150002,246.649994,21787.50977,11.75,51.6,49.22,38500,2.303,928.85,875.7,93.675,22.68,10.09
31-07-2017,120.5,247.369995,21863.39063,10.35,52.6,49.88,38442,2.282,938.7,881.6,93.17,22.879999,10.15
01-08-2017,120.440002,247.460007,21961.41992,10.5,52.7,50.22,38672,2.303,941.5,884.55,92.805,22.77,10.17
02-08-2017,120.510002,247.470001,22004.35938,10.5,51.38,48.85,38290,2.259,946.9,888.65,92.905,22.799999,10.07
03-08-2017,120.309998,247.309998,22007.58008,9.9,52.24,49.62,37900,2.267,949.45,893.35,92.775,22.74,10.21
04-08-2017,119.970001,247.520004,22058.39063,9.35,51.97,48.98,38076,2.225,966,883.35,92.61,22.5,10.05
07-08-2017,119.43,247.490005,22100.19922,9.4,52.39,49.62,37117,2.271,966.15,875.15,93.38,22.23,10.02
08-08-2017,120.019997,247.509995,22095.14063,9.8,52.24,49.33,37314,2.257,970.2,885.6,93.285,22.41,10.03
09-08-2017,121.019997,246.470001,22022.33984,9.75,51.99,49.03,37680,2.253,976,898.35,93.47,22.59,10.12
10-08-2017,122.080002,246.289993,21988.19922,9.75,52.72,49.7,38682,2.25,978.05,891.3,93.385,22.99,10.24
11-08-2017,122.239998,244.020004,21883.32031,9.7,51.94,48.57,39211,2.201,986.25,898.4,93.295,23.1,9.88
14-08-2017,121.980003,245.589996,21945.64063,10.1,52.02,48.8,39186,2.197,987.05,894.6,92.98,22.9,9.98
16-08-2017,120.660004,247.110001,22031.92969,9.35,50.98,47.74,38500,2.269,966.25,888.05,93.735,22.51,9.77
17-08-2017,122.290001,246.240005,21984.74023,9.65,50.4,46.84,39000,2.229,982.45,917.55,93.38,23.16,9.54
18-08-2017,123.370003,242.899994,21724.88086,9.55,50.89,47.05,39002,2.194,980.05,921.3,93.65,23.34,9.66
21-08-2017,122.540001,242.639999,21671.35938,9.55,53,48.98,38887,2.208,980.4,925.9,93.365,23.02,9.87
22-08-2017,122.559998,243.570007,21739.7793,9.55,51.78,47.45,38978,2.189,985.5,939.7,93.025,23.200001,9.76
23-08-2017,122.580002,244.330002,21850.26953,9.55,51.68,47.67,38939,2.218,978.2,931.45,93.44,23.209999,9.76
24-08-2017,122.389999,245,21839.90039,9.55,52.55,48.39,39056,2.175,982.6,936.3,93.09,23.23,9.79
25-08-2017,122.769997,244.899994,21819.08008,9.75,52.3,47.65,38980,2.194,982.45,936.6,93.225,23.440001,9.71
28-08-2017,123.330002,245.169998,21832.5,9.95,52.38,47.94,39090,2.176,977.95,929.75,92.35,23.59,9.69
29-08-2017,125.809998,243.059998,21718,10.7,52.04,46.87,39821,2.128,993.25,937.8,92.185,24.6,9.48
30-08-2017,124.330002,244.830002,21859.75977,10.1,51.97,46.34,39800,2.135,997.15,944.2,92.295,24.309999,9.4
31-08-2017,124.580002,246.720001,21936.00977,10,50.58,45.97,39620,2.143,993.65,927.65,92.86,24.23,9.49
01-09-2017,126.010002,247.919998,21981.76953,10.4,52.84,47.12,39780,2.127,1001.55,939.9,92.6,24.84,9.6
05-09-2017,126.650002,247.259995,21912.36914,10.5,52.3,47.33,40680,2.134,1009.9,978.3,92.61,25,9.91
06-09-2017,127.339996,246.839996,21815.75977,10.5,53.16,48.49,41499,2.06,1012.85,963.5,92.2,25.190001,10.02
07-09-2017,127.559998,247.25,21820.38086,10.45,54.13,49.09,41225,2.101,1005.7,943.15,92.18,25.200001,9.98
08-09-2017,128.210007,246.539993,21764.42969,10.55,54.54,49.05,41750,2.044,1021.85,961,91.44,25.42,9.99
11-09-2017,126.739998,248.039993,21927.78906,9.7,53.82,47.63,41250,2.089,1005.35,935.5,91.39,24.77,9.66
12-09-2017,126.029999,249.630005,22090.56055,9.55,53.77,48.02,41269,2.127,992.65,936,91.885,24.440001,9.83
13-09-2017,126.400002,249.720001,22103.4707,10.5,54.18,48.26,41242,2.165,990.15,948.35,91.875,24.65,9.92
14-09-2017,125.660004,249.800003,22144.96094,11.6,55.02,49.17,41010,2.187,982.6,937.2,92.385,24.15,10.17
15-09-2017,125.989998,248.690002,22252.43945,12.1,55.29,49.73,41157,2.178,989.9,924.45,92,24.299999,10.19
18-09-2017,124.709999,249.610001,22297.91992,11.5,55.59,49.78,40667,2.207,967.35,918.2,91.865,23.860001,10.14
19-09-2017,124.489998,250,22349.69922,11.6,55.48,49.94,39843,2.227,964.45,909.9,91.765,23.76,10.22
20-09-2017,124.68,250.070007,22351.38086,11.25,55.35,49.8,40150,2.241,953.95,909.05,91.62,23.93,10.19
21-09-2017,122.559998,249.880005,22414.01953,11.4,56.17,50.3,40080,2.278,941.8,912,92.4,23.1,10.18
22-09-2017,123.029999,249.050003,22334.07031,11.35,56.5,50.3,40012,2.275,940.3,918,91.945,23.43,10.2
25-09-2017,122.779999,249.149994,22320.4707,11.35,56.87,50.28,39601,2.26,935.25,914.95,92.12,23.33,10.34
26-09-2017,123.57,249.419998,22322.0293,11.65,59.05,51.72,40385,2.222,944.5,910.75,92.42,23.48,10.46
27-09-2017,122.040001,249.880005,22330.92969,11.15,58.57,51.76,39843,2.239,928.35,908.2,92.89,23.09,10.52
28-09-2017,122.040001,249.729996,22306.83008,11.15,57.7,51.76,39734,2.307,924.65,928.83,93.26,23.08,10.63
29-09-2017,122.290001,250.339996,22358.4707,11.35,57.6,51.3,39736,2.314,926.5,929.65,93,23.17,10.39
03-10-2017,120.720001,252.320007,22564.44922,11,56.1,50.3,39314,2.343,916.35,911.83,93.49,23.09,10.21
04-10-2017,121.209999,252.690002,22645.66992,11.05,55.67,49.84,39456,2.328,916.4,918.3,93.415,23.41,10.18
05-10-2017,121.150002,253.539993,22669.08008,11.25,55.77,49.67,39049,2.332,916.75,923.85,93.365,23.4,10.14
06-10-2017,120.260002,254.149994,22762.0293,11,56.99,50.55,39140,2.35,917.25,940.25,93.75,23.18,10.01
09-10-2017,121.639999,254.630005,22779.73047,11.35,55.5,49.29,39939,2.361,918,921.27,93.625,23.66,10.03
10-10-2017,122.620003,254.600006,22784.75977,11.55,55.78,49.44,39980,2.362,919.35,929.1,93.565,23.85,10.2
11-10-2017,122.57,254.509995,22827.65039,11.45,56.56,50.75,40207,2.357,935.9,936.77,93.06,23.690001,10.31
12-10-2017,122.839996,254.660004,22854.84961,11.25,56.74,50.98,40300,2.346,937.4,960.95,92.755,23.76,10.17
13-10-2017,123.660004,255.139999,22876.42969,11.3,56.44,50.61,40312,2.325,941.25,970.95,92.93,23.940001,10.38
16-10-2017,123.82,255.210007,22892.91992,11.2,57.28,51.81,40404,2.289,948.55,987.98,92.965,23.860001,10.53
17-10-2017,122.029999,255.229996,22952.41016,10.75,57.78,51.78,40248,2.302,935.1,971.02,93.14,23.299999,10.47
18-10-2017,121.709999,255.899994,23087.13086,10.9,58.16,51.98,39866,2.302,937.05,977.75,93.34,23.35,10.51
19-10-2017,122.199997,254.830002,23107.4707,10.75,58.24,52.09,39715,2.343,924.3,956.88,93.29,23.459999,10.34
20-10-2017,121.68,256.700012,23205.17969,10.8,57.32,51.41,39955,2.318,927.35,958.35,93.045,23.280001,10.29
23-10-2017,120.980003,257.480011,23348.94922,9.45,57.95,51.91,39750,2.394,920.6,967.45,93.64,23.049999,10.47
24-10-2017,121.260002,256.600006,23346.7793,8.1,57.41,51.71,39973,2.368,929.45,954.7,93.695,23.040001,10.48
25-10-2017,121.309998,256.179993,23431.08984,7.5,58.44,52.27,39626,2.417,924.55,960.42,93.83,22.92,10.48
26-10-2017,121.160004,255.990005,23380.89063,6.65,58.42,51.96,39560,2.428,928.1,961.5,93.495,22.84,10.45
27-10-2017,120.379997,256.470001,23419.16016,6.6,59.37,52.51,39248,2.455,919.75,965.23,94.66,22.379999,10.56
30-10-2017,120.379997,256.470001,23405.75,6.65,60.66,53.91,39124,2.403,918.5,965.7,94.77,22.379999,10.56
31-10-2017,120.82,257.179993,23369.2207,6.5,60.86,53.92,39291,2.363,923.45,963.88,94.365,22.709999,10.85
01-11-2017,120.980003,258.040009,23442.90039,6.4,61.07,54.44,38814,2.379,921.15,978.8,94.415,22.66,11.03
02-11-2017,121.290001,257.410004,23463.24023,6.25,60.5,54.12,39724,2.37,934.85,1000.1,94.665,22.530001,10.9
03-11-2017,121.360001,257.769989,23549.58984,6.3,60.88,54.78,39669,2.349,928.8,995.27,94.61,22.620001,11
06-11-2017,120.720001,258.299988,23533.96094,6.2,62.27,55.71,39133,2.345,924.15,996.15,94.825,22.48,11.19
07-11-2017,121.510002,258.970001,23574.0293,6.2,64.12,57.11,39713,2.32,935.15,997.77,94.63,22.82,11.47
08-11-2017,121.949997,258.470001,23542.59961,6.15,63.69,56.92,39650,2.304,927.2,993.92,94.765,22.950001,11.44
09-11-2017,121.849998,257.730011,23492.08984,5.95,63.52,56.76,39750,2.326,933.75,1013.6,94.85,22.91,11.42
10-11-2017,121.989998,257.730011,23432.71094,6.45,63.8,56.95,39657,2.34,940.45,1010.12,94.365,22.809999,11.48
13-11-2017,121.43,257.309998,23367.4707,6,63.68,56.83,39551,2.4,931.7,994.38,94.355,22.58,11.42
14-11-2017,120.900002,257.410004,23388.40039,5.95,63.06,56.66,39815,2.402,933.45,988.95,94.405,22.42,11.35
15-11-2017,122.129997,256.619995,23334.58984,5.95,61.55,55.02,39753,2.374,929.2,988.02,93.77,22.719999,11.08
16-11-2017,121.449997,257.519989,23365.33984,5.75,61.88,55.26,39702,2.324,933.8,985.77,93.785,22.59,11.07
17-11-2017,122.150002,258.220001,23433.76953,6.05,61.41,55.17,39700,2.374,934.9,988.03,93.715,22.73,11.21
20-11-2017,122.300003,258.140015,23370.71094,6.25,62.8,56.57,40051,2.34,951.15,992.02,93.73,22.629999,11.27
21-11-2017,121.669998,259.179993,23500.15039,6.1,62.1,56.15,39299,2.359,929.45,987.27,93.945,22.58,11.3
22-11-2017,122.260002,260,23597.24023,6,62.78,56.88,39280,2.352,936.8,997.88,93.855,22.83,11.55
24-11-2017,122.360001,260.320007,23552.75,6.25,63.35,58.2,39495,2.326,940.15,1007.3,93.11,22.969999,11.74
27-11-2017,123.260002,260.410004,23552.85938,6.3,63.8,58.7,39426,2.342,942.35,993.9,92.665,23.1,11.65
28-11-2017,123.050003,260.76001,23625.18945,6,63.78,57.72,39274,2.331,949.25,1001.45,92.795,23.08,11.56
29-11-2017,122.239998,263.019989,23883.25977,5.9,63.3,57.57,38716,2.331,951.85,1022.48,93.175,22.77,11.58
30-11-2017,121.440002,263.76001,24013.80078,5.7,63.28,57.22,37521,2.386,942.75,1012.23,93.2,22.379999,11.55
01-12-2017,120.940002,264.76001,24305.40039,5.7,62.74,57.23,37724,2.411,943.85,1005.92,92.905,22.360001,11.65
04-12-2017,121.150002,266.309998,24424.10938,5.8,63.5,58.1,37615,2.421,937.7,1016.38,93.04,22.26,11.54
05-12-2017,120.099998,263.190002,24335.00977,5.7,62.45,57.36,37565,2.378,930.75,991.52,93.02,22.01,11.47
06-12-2017,120.040001,263.299988,24171.90039,5.65,62.64,57.36,37701,2.356,917.15,979.42,93.31,21.67,11.4
07-12-2017,119.010002,264.070007,24116.59961,5.55,61.3,56.01,37469,2.34,903.6,988.1,93.565,21.58,11.27
08-12-2017,118.489998,265.160004,24263.25977,5.75,62.08,56.49,37000,2.374,894,1006.75,93.8,21.6,11.52
11-12-2017,118.370003,266.309998,24338.10938,5.85,63.29,57.11,37081,2.383,889.65,999.12,93.86,21.65,11.54
12-12-2017,117.650002,267.209991,24452.96094,6.2,64.66,57.87,36949,2.388,888.2,1000.6,93.895,21.32,11.64
13-12-2017,118.190002,267.059998,24525.18945,6.05,63.8,57.39,36776,2.399,880.6,1001.95,94.015,21.42,11.46
14-12-2017,119.099998,267.089996,24631.00977,6.35,62.81,56.75,37299,2.353,887.65,1007.62,93.38,22.08,11.22
15-12-2017,119.410004,265.450012,24585.71094,6.4,63.39,57.05,37054,2.353,883,1024.72,93.57,22.16,11.47
18-12-2017,119.629997,268.100006,24739.56055,6.4,63.36,57.37,37340,2.369,891.75,1014.8,94,22.08,11.5
19-12-2017,119.669998,268.480011,24834.38086,6.25,63.41,57.27,37537,2.398,911.6,1015.35,93.255,22.16,11.48
20-12-2017,119.980003,268.269989,24838.08984,6.25,63.83,57.64,37464,2.457,914.7,1016.88,93.035,22.25,11.54
21-12-2017,120.07,267.73999,24778.25977,6.35,64.49,57.99,37626,2.493,920.5,1021.4,92.925,22.43,11.54
22-12-2017,120.669998,267.600006,24764.03906,6.3,64.63,58.13,37470,2.484,919.2,1029.83,93,22.75,11.58
26-12-2017,121.550003,267.049988,24715.83984,6.75,65.2,58.52,37980,2.492,921.5,1029.75,92.885,22.969999,11.73
27-12-2017,122,267.380005,24766.51953,7.05,66.76,59.77,38254,2.477,925.5,1045.9,92.825,23.27,11.93
28-12-2017,122.82,267.890015,24807.21094,7.2,66.43,59.55,38756,2.421,926.3,1046.7,92.69,23.280001,11.91
29-12-2017,123.699997,268.529999,24849.63086,7.25,66.15,59.8,38768,2.434,931.1,1059.85,92.355,23.32,12.02
02-01-2018,124.660004,267.839996,24809.34961,7.3,66.55,60.22,39175,2.429,937.3,1064.95,91.895,23.459999,12.07
03-01-2018,125.050003,268.959991,24850.44922,7.25,66.54,60.39,39071,2.465,950,1086.9,91.56,23.780001,12.17
04-01-2018,124.889999,271.200012,24964.85938,7,67.89,61.8,39110,2.458,956.1,1077.7,91.965,23.549999,12.33
05-01-2018,124.93,272.51001,25114.91992,7,67.97,61.91,39190,2.458,966.1,1093.5,91.55,23.58,12.28
08-01-2018,125.199997,273.309998,25308.40039,7.05,67.8,61.63,39245,2.48,974,1089.65,91.765,23.58,12.31
09-01-2018,124.489998,274.399994,25312.05078,6.6,68,62.22,39099,2.482,974,1094.7,92.07,23.190001,12.41
10-01-2018,125.169998,273.679993,25348.13086,6.35,69.12,63.33,38802,2.551,968.7,1078,92.225,23.34,12.67
11-01-2018,125.370003,274.75,25398.59961,6.35,69.15,63.43,38992,2.553,976.1,1057,92.07,23.27,12.76
12-01-2018,126.010002,276.420013,25638.39063,6.5,69.15,63.52,39045,2.549,988.7,1080.3,91.51,23.6,12.68
16-01-2018,126.599998,279.350006,25987.61914,6.5,70.05,64.75,39626,2.553,1002.2,1121.6,90.255,24.040001,12.81
17-01-2018,126.769997,278.029999,25910.7793,7,69.35,63.86,39420,2.533,1004.6,1092.65,89.99,24.209999,12.73
18-01-2018,126.129997,279.480011,26149.55078,6.85,69.53,64.2,39125,2.59,1003.9,1108.85,90.65,23.969999,12.75
19-01-2018,126.57,279.799988,25987.34961,6.75,69.01,63.67,38900,2.624,1006.9,1097.1,90.32,23.780001,12.68
22-01-2018,126.510002,280.170013,26025.32031,6.65,68.8,63.5,38883,2.661,1019.2,1086.65,90.27,23.75,12.68
23-01-2018,126.529999,282.73999,26214.86914,6.7,69.17,63.95,39043,2.656,1003.4,1076.3,90.155,23.6,12.84
24-01-2018,128.389999,284.019989,26282.07031,7.2,69.97,64.5,38850,2.611,1010.7,1090.65,89.875,24.51,12.94
25-01-2018,128.690002,284.160004,26313.06055,7.2,70.95,65.84,39799,2.65,1018.7,1093.9,89.095,24.74,13.28
29-01-2018,127.580002,285.929993,26584.2793,6.7,70.47,66.32,39850,2.658,1014.2,1069.25,88.95,24.129999,13.11
30-01-2018,127.910004,282.600006,26198.44922,6.45,69.3,65.55,39096,2.703,1009.8,1066.3,89.215,23.799999,12.94
31-01-2018,127.449997,282.730011,26268.16992,6.35,68.43,63.84,39209,2.72,1000.6,1045,88.95,23.67,12.91
01-02-2018,127.18,281.070007,26083.03906,6.55,69,64.92,39386,2.724,1005.2,1012.7,88.935,23.57,13.08
02-02-2018,126.809998,280.079987,26061.78906,6.35,70,66.12,39460,2.79,1009.4,1035,88.49,23.379999,13.12
05-02-2018,126.82,273.450012,25337.86914,6.1,68.15,65.05,38480,2.847,992.5,1020,89.185,23,13.03
06-02-2018,126.540001,259.940002,24085.16992,6.05,67.02,63.62,38712,2.73,994.6,1014,89.465,22.49,12.7
07-02-2018,125.480003,268.5,24892.86914,6,67.2,63.91,38502,2.803,993.7,1009.3,89.49,21.99,12.72
08-02-2018,124.919998,268.01001,24902.30078,6.1,65.28,61.72,37650,2.809,984.4,966.55,90.155,21.799999,12.42
09-02-2018,124.650002,260.799988,23992.66992,6.15,64.44,60.52,37910,2.829,978.6,959.5,90.16,21.65,12.11
12-02-2018,125.190002,263.829987,24337.75977,5.8,62.5,59.38,37785,2.902,970.3,976.3,90.25,21.57,11.98
13-02-2018,125.669998,263.970001,24540.33008,5.85,62.85,59.53,38339,2.855,973,979.35,90.06,21.99,11.79
